category_slug,subcategory_slug,text,difficulty,explanation,law_name,law_article,source_url,law_version_date,is_prime,option_a,option_b,option_c,option_d,correct_option
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, ვინ ამზადებს კანონის ან სხვა ნორმატიული აქტის პროექტს?",medium,"სწორი პასუხია A, რადგან მუხლი 15 ადგენს, რომ პროექტს ამზადებს საკანონმდებლო ინიციატივის ან პროექტის წარდგენის უფლების მქონე სუბიექტი ან თვით აქტის მიღების უფლებამოსილების მქონე ორგანო ან თანამდებობის პირი.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 15,,2026-06-12,false,უფლების მქონე სუბიექტი ან აქტის მიღების უფლებამოსილი ორგანო,მხოლოდ კერძო აუდიტორი,მხოლოდ საერთაშორისო ორგანიზაცია,მხოლოდ საკონსტიტუციო სასამართლო,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ნაწილებისგან შედგება ნორმატიული აქტი?",easy,"სწორი პასუხია B, რადგან მუხლი 16 ადგენს, რომ ნორმატიული აქტი შეიცავს ძირითად ნაწილსა და დასკვნით დებულებებს, ხოლო საჭიროების შემთხვევაში აგრეთვე გარდამავალ დებულებებს.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 16,,2026-06-12,false,მხოლოდ პრეამბულისგან,"ძირითადი ნაწილისა და დასკვნითი დებულებებისგან, საჭიროებისას გარდამავალი დებულებებით",მხოლოდ განმარტებითი ბარათისგან,მხოლოდ ხელმოწერისა და ბეჭდისგან,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა რიგით უნდა განთავსდეს ზოგადი და სპეციალური ნორმები ნორმატიულ აქტში?",medium,"სწორი პასუხია C, რადგან მუხლი 16 ადგენს, რომ ნორმატიულ აქტში ზოგადი ნორმები უნდა უსწრებდეს სპეციალურ ნორმებს.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 16,,2026-06-12,false,სპეციალური ნორმები ყოველთვის უნდა უსწრებდეს ზოგადს,რიგითობა არავითარ სამართლებრივ მნიშვნელობას არ ატარებს,ზოგადი ნორმები უნდა უსწრებდეს სპეციალურ ნორმებს,ყველა ნორმა მხოლოდ დანართში უნდა განთავსდეს,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა დოკუმენტი უნდა დაერთოს კანონპროექტს?",easy,"სწორი პასუხია D, რადგან მუხლი 17 ადგენს, რომ კანონპროექტს უნდა დაერთოს განმარტებითი ბარათი.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 17,,2026-06-12,false,მხოლოდ კერძო რეკომენდაცია,მხოლოდ სასამართლოს გადაწყვეტილება,მხოლოდ არაოფიციალური თარგმანი,განმარტებითი ბარათი,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რომელი რეკვიზიტი უნდა ჰქონდეს ნორმატიულ აქტს?",easy,"სწორი პასუხია A, რადგან მუხლი 18 ნორმატიული აქტის რეკვიზიტებს შორის ასახელებს აქტის სახეს, სათაურს, მიღების თარიღსა და ადგილს, ძალაში შესვლის თარიღს, ხელმოწერასა და სარეგისტრაციო ნომერს.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 18,,2026-06-12,false,"აქტის სახე, სათაური, თარიღი, ხელმოწერა და სარეგისტრაციო ნომერი",მხოლოდ აქტის ფერი და შრიფტის ზომა,მხოლოდ ზეპირი დასახელება,მხოლოდ განმარტებითი ბარათის ავტორის სახელი,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, ვის გადაეცემა ნორმატიული აქტის პროექტი სამართლებრივი დასკვნისთვის, თუ კანონი გამონაკლისს არ ადგენს?",medium,"სწორი პასუხია B, რადგან მუხლი 19 ადგენს, რომ ნორმატიული აქტის პროექტი სამართლებრივი დასკვნისთვის გადაეცემა საქართველოს იუსტიციის სამინისტროს, გარდა კანონით მითითებული გამონაკლისებისა.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 19,,2026-06-12,false,საქართველოს საკანონმდებლო მაცნეს,საქართველოს იუსტიციის სამინისტროს,მხოლოდ კერძო იურიდიულ კომპანიას,მხოლოდ მუნიციპალიტეტის მერს,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ვადაში იძლევა იუსტიციის სამინისტრო დასკვნას კანონქვემდებარე ნორმატიული აქტის პროექტზე?",medium,"სწორი პასუხია C, რადგან მუხლი 19 ადგენს, რომ საქართველოს იუსტიციის სამინისტრო კანონქვემდებარე ნორმატიული აქტის პროექტზე დასკვნას იძლევა პროექტის მისთვის გადაცემიდან 10 დღის ვადაში.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 19,,2026-06-12,false,3 დღის ვადაში,5 თვის ვადაში,10 დღის ვადაში,1 წლის ვადაში,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ხდება იუსტიციის სამინისტროს დასაბუთებული უარყოფითი დასკვნის შემთხვევაში?",hard,"სწორი პასუხია D, რადგან მუხლი 19 ადგენს, რომ უარყოფითი დასკვნის შემთხვევაში პროექტის შესაბამისობა კანონმდებლობასთან უნდა იყოს უზრუნველყოფილი, რის შემდეგაც იგი საჭიროებს იუსტიციის სამინისტროს ხელახალ დასკვნას.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 19,,2026-06-12,false,პროექტი ავტომატურად ოფიციალურად ქვეყნდება,უარყოფითი დასკვნა ითვლება ნორმატიულ აქტად,პროექტი აღარასოდეს შეიძლება განიხილონ,პროექტი უნდა შესაბამისობაში მოვიდეს და ხელახალ დასკვნას საჭიროებს,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ითვლება საქართველოს საკანონმდებლო აქტის მიღების თარიღად?",medium,"სწორი პასუხია A, რადგან მუხლი 20 ადგენს, რომ საქართველოს საკანონმდებლო აქტის მიღების თარიღად ჩაითვლება პარლამენტის მიერ მისი საბოლოო რედაქციით მიღების დღე.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 20,,2026-06-12,false,პარლამენტის მიერ საბოლოო რედაქციით მიღების დღე,იუსტიციის სამინისტროს დასკვნის გაცემის დღე,საქართველოს საკანონმდებლო მაცნეში გადაცემის დღე,პროექტის პირველი საჯარო განხილვის დღე,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ფორმით შეიტანება ცვლილება ნორმატიულ აქტში?",medium,"სწორი პასუხია B, რადგან მუხლი 20 ადგენს, რომ ნორმატიულ აქტში ცვლილების შეტანა ხდება მხოლოდ იმავე სახის ნორმატიული აქტით.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 20,,2026-06-12,false,ნებისმიერი ზეპირი მითითებით,მხოლოდ იმავე სახის ნორმატიული აქტით,მხოლოდ ინდივიდუალური ადმინისტრაციული აქტით,მხოლოდ კერძო შეთანხმებით,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როგორ ამტკიცებს საქართველოს პარლამენტი აჭარის ავტონომიური რესპუბლიკის კონსტიტუციას?",hard,"სწორი პასუხია C, რადგან მუხლი 21 ადგენს, რომ აჭარის ავტონომიური რესპუბლიკის კონსტიტუციას საქართველოს პარლამენტი ამტკიცებს ორგანული კანონით, ერთი მოსმენით განხილვისა და მიღების გზით.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 21,,2026-06-12,false,"მინისტრის ბრძანებით, ორი მოსმენით","მუნიციპალიტეტის დადგენილებით, ერთი მოსმენით","ორგანული კანონით, ერთი მოსმენით განხილვისა და მიღების გზით","საერთაშორისო ხელშეკრულებით, რეფერენდუმის გარეშე",C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როდის შედის ძალაში ნორმატიული აქტი, რომლის ძალაში შესვლა გამოქვეყნებას უკავშირდება?",easy,"სწორი პასუხია D, რადგან მუხლი 22 ადგენს, რომ ასეთი ნორმატიული აქტი ძალაში შედის მხოლოდ ამ კანონით დადგენილი წესით ოფიციალურად გამოქვეყნების შემდეგ.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 22,,2026-06-12,false,პროექტის მომზადებისთანავე,ზეპირი შეთანხმებისთანავე,ხელმოწერამდე ერთი დღით ადრე,ოფიციალურად გამოქვეყნების შემდეგ,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რას ნიშნავს ჩანაწერი, რომ ნორმატიული აქტი ძალაში შედის გამოქვეყნებისთანავე?",medium,"სწორი პასუხია A, რადგან მუხლი 22 განმარტავს, რომ გამოქვეყნებისთანავე ძალაში შესვლა ნიშნავს გამოქვეყნების დღეს, 24 საათზე ძალაში შესვლას.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 22,,2026-06-12,false,"გამოქვეყნების დღეს, 24 საათზე ძალაში შესვლას",გამოქვეყნებიდან ზუსტად ერთი წლის შემდეგ ძალაში შესვლას,პროექტის რეგისტრაციისთანავე ძალაში შესვლას,მხოლოდ სასამართლოს დადასტურების შემდეგ ძალაში შესვლას,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როდის შედის ძალაში საქართველოს საკანონმდებლო აქტი, თუ თავად აქტით სხვა ვადა არ არის დადგენილი?",medium,"სწორი პასუხია B, რადგან მუხლი 23 ადგენს, რომ საქართველოს საკანონმდებლო აქტი ძალაში შედის ოფიციალურად გამოქვეყნებიდან მე-15 დღეს, თუ თვით აქტით სხვა ვადა არ არის დადგენილი.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 23,,2026-06-12,false,ოფიციალურად გამოქვეყნების წინა დღეს,ოფიციალურად გამოქვეყნებიდან მე-15 დღეს,პროექტის ინიციირების დღეს,იუსტიციის სამინისტროს დასკვნის დღეს,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როდის შედის ძალაში საქართველოს პრეზიდენტის დეკრეტი?",easy,"სწორი პასუხია C, რადგან მუხლი 23 ადგენს, რომ საქართველოს პრეზიდენტის დეკრეტი ძალაში შედის გამოცემის მომენტიდან.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 23,,2026-06-12,false,ოფიციალურად გამოქვეყნებიდან მე-15 დღეს,მხოლოდ საკანონმდებლო მაცნეში რეგისტრაციის შემდეგ,გამოცემის მომენტიდან,მხოლოდ მომდევნო წლის 1 იანვრიდან,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როდის აქვს ნორმატიულ აქტს უკუძალა?",easy,"სწორი პასუხია D, რადგან მუხლი 24 ადგენს, რომ ნორმატიულ აქტს უკუძალა აქვს მხოლოდ იმ შემთხვევაში, თუ ეს პირდაპირ არის დადგენილი ამ ნორმატიული აქტით.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 24,,2026-06-12,false,"ყოველთვის, თუ აქტის გამომცემს სურს","ყოველთვის, როცა აქტი კანონქვემდებარეა","არასოდეს, არც პირდაპირი მითითებით","მხოლოდ მაშინ, თუ ეს პირდაპირ არის დადგენილი აქტით",D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, აქვს თუ არა უკუძალა ნორმატიულ აქტს, რომელიც ადგენს ან ამძიმებს პასუხისმგებლობას?",easy,"სწორი პასუხია A, რადგან მუხლი 24 ადგენს, რომ ნორმატიულ აქტს, რომელიც ადგენს ან ამძიმებს პასუხისმგებლობას, უკუძალა არა აქვს.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 24,,2026-06-12,false,უკუძალა არა აქვს,უკუძალა ყოველთვის აქვს,უკუძალა აქვს მხოლოდ მუნიციპალიტეტში,უკუძალა აქვს მხოლოდ კერძო ურთიერთობაში,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა შემთხვევაში კარგავს ძალას ნორმატიული აქტი ან მისი ნაწილი?",medium,"სწორი პასუხია B, რადგან მუხლი 25 ადგენს, რომ ნორმატიული აქტი ძალას კარგავს, თუ გავიდა მისი ვადა, მიღებულია მისი ძალადაკარგულად გამოცხადების აქტი ან უფლებამოსილი ორგანოს გადაწყვეტილება იწვევს ძალის დაკარგვას.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 25,,2026-06-12,false,მხოლოდ როცა მოქალაქე წერილობით მოითხოვს,ვადის გასვლისას ან მისი ძალადაკარგულად გამოცხადებისას,მხოლოდ მისი ტექსტის თარგმნისას,მხოლოდ მედიაში კრიტიკის გამოქვეყნებისას,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, შეიძლება თუ არა ქვემდგომი აქტით უპირატესი იურიდიული ძალის მქონე აქტის ძალადაკარგულად გამოცხადება?",medium,"სწორი პასუხია C, რადგან მუხლი 25 ადგენს, რომ არ შეიძლება რომელიმე ნორმატიული აქტით უპირატესი იურიდიული ძალის მქონე ნორმატიული აქტის ძალადაკარგულად გამოცხადება.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 25,,2026-06-12,false,შეიძლება ყოველთვის,შეიძლება მხოლოდ ადგილობრივი მნიშვნელობის საკითხებზე,არ შეიძლება,შეიძლება მხოლოდ განმარტებითი ბარათით,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ითვლება ნორმატიული აქტის ოფიციალურ გამოქვეყნებად?",easy,"სწორი პასუხია D, რადგან მუხლი 26 ადგენს, რომ ნორმატიული აქტის ოფიციალურ გამოქვეყნებად ითვლება მისი სრული ტექსტის „საქართველოს საკანონმდებლო მაცნეს“ ვებგვერდზე პირველად გამოქვეყნება.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 26,,2026-06-12,false,აქტის ტექსტის სოციალურ ქსელში განთავსება,აქტის ზეპირი გამოცხადება შეხვედრაზე,პროექტის არასახელმწიფო ენაზე გავრცელება,სრული ტექსტის „საქართველოს საკანონმდებლო მაცნეს“ ვებგვერდზე პირველად გამოქვეყნება,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, შეიძლება თუ არა გამოუქვეყნებელი დარჩეს ნორმატიული აქტი, რომელიც ზღუდავს უფლებებს ან ადგენს იურიდიულ პასუხისმგებლობას?",medium,"სწორი პასუხია A, რადგან მუხლი 26 ადგენს, რომ დაუშვებელია იმ ნორმატიული აქტის ან მისი ნაწილის გამოუქვეყნებლობა, რომელიც ზღუდავს უფლებებსა და თავისუფლებებს ან ადგენს იურიდიულ პასუხისმგებლობას.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 26,,2026-06-12,false,არ შეიძლება მისი გამოუქვეყნებლობა,შეიძლება ყოველთვის,შეიძლება მხოლოდ შიდა წერილით,შეიძლება მხოლოდ არასახელმწიფო ენაზე,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ვადაში უნდა გადაეცეს ნორმატიული აქტი „საქართველოს საკანონმდებლო მაცნეს“ იუსტიციის სამინისტროს სამართლებრივი დასკვნის შემდეგ, თუ გამონაკლისი არ მოქმედებს?",medium,"სწორი პასუხია B, რადგან მუხლი 27 ადგენს, რომ საქართველოს ნორმატიული აქტი სამართლებრივი დასკვნის გაცემიდან 10 დღის ვადაში უნდა გადაეცეს „საქართველოს საკანონმდებლო მაცნეს“ გამოსაქვეყნებლად.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 27,,2026-06-12,false,2 თვის ვადაში,10 დღის ვადაში,1 წლის ვადაში,30 სამუშაო დღის ვადაში,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ვადაში უნდა გაეგზავნოს მუნიციპალიტეტის წარმომადგენლობითი ორგანოს ნორმატიული აქტი „საქართველოს საკანონმდებლო მაცნეს“?",medium,"სწორი პასუხია C, რადგან მუხლი 27 ადგენს, რომ მუნიციპალიტეტის წარმომადგენლობითი ორგანოს ნორმატიული აქტი უნდა გაეგზავნოს „საქართველოს საკანონმდებლო მაცნეს“ მისი მიღებიდან არაუგვიანეს მე-5 დღისა.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 27,,2026-06-12,false,მისი მიღებიდან მე-20 დღეს,მისი მიღებიდან 1 წლის შემდეგ,მისი მიღებიდან არაუგვიანეს მე-5 დღისა,მხოლოდ მომდევნო საბიუჯეტო წელს,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, როდის უნდა ითქვას უარი ნორმატიული აქტის გამოქვეყნებაზე?",hard,"სწორი პასუხია D, რადგან მუხლი 28 ადგენს გამოქვეყნებაზე უარის საფუძვლებს, მათ შორის დადებითი დასკვნის არქონას ან დასკვნაგაცემული პროექტისგან შინაარსობრივ განსხვავებას, აგრეთვე მითითებული მოთხოვნების დარღვევას.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 28,,2026-06-12,false,როცა აქტს ოფიციალური ტექსტი აქვს,როცა აქტი ქართულ ენაზეა მომზადებული,როცა აქტი ყველა რეკვიზიტს შეიცავს,როცა არ ახლავს საჭირო დადებითი დასკვნა ან დარღვეულია კანონით მოთხოვნილი პირობები,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, არის თუ არა ნორმატიული აქტის გამოქვეყნებაზე უარი ადმინისტრაციულ-სამართლებრივი აქტი?",medium,"სწორი პასუხია A, რადგან მუხლი 28 ადგენს, რომ გამოქვეყნებაზე უარი არ არის ადმინისტრაციულ-სამართლებრივი აქტი და მის მიმართ არ გამოიყენება ზოგადი ადმინისტრაციული კოდექსით გათვალისწინებული ადმინისტრაციული წარმოება.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 28,,2026-06-12,false,არ არის ადმინისტრაციულ-სამართლებრივი აქტი,ყოველთვის არის ინდივიდუალური ადმინისტრაციული აქტი,ყოველთვის არის ნორმატიული აქტი,არის მხოლოდ მუნიციპალიტეტის დადგენილება,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ორგანოა „საქართველოს საკანონმდებლო მაცნე“?",easy,"სწორი პასუხია B, რადგან მუხლი 29 ადგენს, რომ „საქართველოს საკანონმდებლო მაცნე“ არის საქართველოს იუსტიციის სამინისტროს მმართველობის სფეროში მოქმედი საჯარო სამართლის იურიდიული პირი.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 29,,2026-06-12,false,კერძო სააქციო საზოგადოება,იუსტიციის სამინისტროს მმართველობის სფეროში მოქმედი საჯარო სამართლის იურიდიული პირი,საერთაშორისო სასამართლო,მუნიციპალიტეტის კომერციული საწარმო,B
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა ფორმით წარმოებს სახელმწიფო რეესტრი, გარდა „საიდუმლო“ ნაწილისა?",medium,"სწორი პასუხია C, რადგან მუხლი 29 ადგენს, რომ სახელმწიფო რეესტრი, გარდა „საიდუმლო“ ნაწილისა, წარმოებს ელექტრონული ფორმით „საქართველოს საკანონმდებლო მაცნეს“ ვებგვერდზე.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 29,,2026-06-12,false,მხოლოდ ქაღალდის არქივში,მხოლოდ ზეპირი ჩანაწერით,ელექტრონული ფორმით „საქართველოს საკანონმდებლო მაცნეს“ ვებგვერდზე,მხოლოდ კერძო მონაცემთა ბაზაში,C
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა იურიდიული ძალა აქვს 1997 წლის 1 თებერვლამდე მიღებულ კანონქვემდებარე ნორმატიულ აქტს, თუ იგი არ არის რეგისტრირებული სახელმწიფო რეესტრში?",hard,"სწორი პასუხია D, რადგან მუხლი 30 ადგენს, რომ 1997 წლის 1 თებერვლამდე მიღებულ კანონქვემდებარე ნორმატიულ აქტს, რომელიც არ არის რეგისტრირებული სახელმწიფო რეესტრში, იურიდიული ძალა არა აქვს.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 30,,2026-06-12,false,იგი ყოველთვის ძალაშია უვადოდ,იგი ავტომატურად კონსტიტუციურ კანონად ითვლება,იგი მოქმედებს მხოლოდ საერთაშორისო ურთიერთობებში,იურიდიული ძალა არა აქვს,D
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რა მონაცემები უნდა მიეთითოს 2011 წლის 1 იანვრამდე გამოქვეყნებულ ნორმატიულ აქტში ცვლილების შეტანის პროექტში?",hard,"სწორი პასუხია A, რადგან მუხლი 32¹ ადგენს, რომ ასეთ პროექტში უნდა მიეთითოს ნორმატიული აქტის სათაური, ოფიციალური გამოქვეყნების ორგანოს სახელწოდება, გამოქვეყნების თარიღი, აგრეთვე მუხლი და გვერდი მათი არსებობის შემთხვევაში.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 32¹,,2026-06-12,false,"აქტის სათაური, ოფიციალური გამოქვეყნების ორგანო, თარიღი, მუხლი და გვერდი",მხოლოდ ავტორის პირადი ნომერი,მხოლოდ განმარტებითი ბარათის მოცულობა,მხოლოდ აქტის ტექსტის ფერი და შრიფტი,A
administrative,normative-acts,"საქართველოს ორგანული კანონის „ნორმატიული აქტების შესახებ“ მიხედვით, რომელი კანონი გამოცხადდა ძალადაკარგულად ამ კანონის ამოქმედებასთან დაკავშირებით?",medium,"სწორი პასუხია B, რადგან მუხლი 33 ადგენს, რომ ძალადაკარგულად იქნეს ცნობილი „ნორმატიული აქტების შესახებ“ საქართველოს კანონი.",საქართველოს ორგანული კანონი „ნორმატიული აქტების შესახებ“,მუხლი 33,,2026-06-12,false,„საქართველოს მოქალაქეობის შესახებ“ საქართველოს კანონი,„ნორმატიული აქტების შესახებ“ საქართველოს კანონი,„საჯარო სამსახურის შესახებ“ საქართველოს კანონი,„ადგილობრივი თვითმმართველობის შესახებ“ საქართველოს კანონი,B
